id,type_id,rarity,skin_id,total_traits,total_hidden_traits
7090,4,5133,7,2,0
7091,5,709,7,3,1
7092,4,5006,7,3,0
7093,4,3970,7,2,0
7094,5,638,5,4,0
7095,4,7739,5,4,0
7096,5,2414,6,2,0
7097,4,3956,6,2,0
7098,4,4976,7,3,0
7099,4,4639,6,2,0
7100,4,1746,7,2,0
7101,4,6134,5,3,0
7102,5,2026,5,2,0
7103,5,8754,4,2,0
7104,5,8820,6,3,0
7105,5,9724,5,2,0
7106,5,9277,6,4,0
7107,4,7868,6,3,0
7108,4,8120,6,2,0
7109,5,5439,6,2,0
7110,4,7132,6,2,0
7111,4,4000,6,3,0
7112,5,2879,5,1,0
7113,4,1806,6,2,0
7114,4,5105,6,2,0
7115,5,2388,4,3,0
7116,4,5189,5,3,0
7117,5,5654,7,3,0
7118,4,9639,6,2,0
7119,4,4777,5,3,0
7120,4,6068,6,3,0
7121,4,5489,7,3,0
7122,3,553,3,2,0
7123,5,8604,6,4,0
7124,5,2938,4,3,0
7125,4,7827,6,2,0
7126,5,3669,6,4,1
7127,5,9684,6,3,0
7128,3,522,3,3,0
7129,5,1737,6,2,0
7130,4,4900,4,3,0
7131,4,5233,5,2,0
7132,5,2475,5,4,0
7133,4,8419,7,3,0
7134,5,2307,6,2,0
7135,4,3303,6,5,0
7136,4,4698,6,2,0
7137,5,8821,7,3,0
7138,4,6634,6,4,0
7139,5,221,7,3,0
7140,4,6493,7,4,0
7141,4,6877,6,3,0
7142,5,2323,7,4,1
7143,5,2672,7,3,0
7144,4,7408,5,4,0
7145,4,4822,7,2,0
7146,5,3653,6,2,0
7147,4,7638,5,3,0
7148,4,6580,4,2,0
7149,4,6620,6,3,0
7150,4,8185,4,2,0
7151,4,7847,6,3,0
7152,4,7761,6,3,0
7153,4,1450,6,3,0
7154,5,3683,6,4,0
7155,4,4960,5,4,1
7156,5,9683,5,4,0
7157,4,4947,7,2,0
7158,4,7549,7,3,0
7159,4,3161,7,4,1
7160,4,6790,5,3,0
7161,4,6708,5,2,0
7162,4,5518,7,2,0
7163,4,914,5,4,1
7164,4,1758,7,4,0
7165,4,3907,7,2,0
7166,5,9818,6,2,0
7167,4,4299,6,2,0
7168,4,6310,5,4,0
7169,4,4606,7,3,0
7170,5,1704,4,2,0
7171,5,5950,6,4,0
7172,4,4806,6,3,0
7173,5,5656,6,3,0
7174,4,5839,6,3,0
7175,5,577,7,3,0
7176,4,4168,5,3,0
7177,5,3692,7,3,0
7178,4,2960,7,3,0
7179,4,8531,7,3,0
7180,4,9623,5,3,0
7181,5,2105,7,3,1
7182,4,6253,7,3,0
7183,4,3271,7,5,0
7184,5,7944,7,4,0
7185,4,6000,5,3,0
7186,4,1012,5,4,0
7187,4,8165,7,3,0
7188,4,6165,7,4,0
7189,4,7080,6,3,0
7190,4,6279,5,4,0
7191,4,4371,5,4,0
7192,2,51,2,2,0
7193,4,6898,4,2,0
7194,4,8130,7,2,0
7195,4,9545,7,2,0
7196,4,4138,6,3,0
7197,5,2021,6,3,0
7198,4,3427,5,4,0
7199,4,1908,5,4,1
7200,4,3485,5,2,0
7201,5,9557,7,3,0
7202,4,3910,7,4,1
7203,4,6856,7,2,0
7204,4,1446,7,3,0
7205,5,8404,5,3,0
7206,4,4608,5,4,0
7207,4,901,6,2,0
7208,4,6266,6,3,0
7209,4,1872,5,3,0
7210,4,6410,6,2,0
7211,4,8775,7,3,0
7212,5,1494,7,4,1
7213,5,3510,5,4,1
7214,4,4887,5,3,0
7215,5,8566,4,2,0
7216,4,3880,5,3,0
7217,5,1248,5,3,0
7218,4,4859,4,4,1
7219,5,9960,4,3,0
7220,5,111,7,4,1
7221,4,1804,5,2,0
7222,4,1799,5,3,0
7223,4,8787,7,2,0
7224,4,830,6,3,0
7225,4,4240,7,3,0
7226,4,9420,6,3,0
7227,4,4095,7,4,0
7228,4,3922,6,2,0
7229,5,4184,6,3,0
7230,5,1230,7,3,0
7231,5,7141,6,3,0
7232,4,8720,6,3,0
7233,4,7679,5,2,0
7234,4,4692,4,3,0
7235,5,2007,5,4,1
7236,4,4435,6,1,0
7237,4,3377,6,4,0
7238,5,3329,4,5,0
7239,4,9131,6,3,0
7240,4,6295,6,4,0
7241,4,2257,6,3,0
7242,4,7585,4,2,0
7243,4,5228,6,3,0
7244,4,4895,5,2,0
7245,5,595,6,4,0
7246,4,9614,6,4,0
7247,4,6730,7,2,0
7248,4,6458,6,3,0
7249,5,6498,6,3,0
7250,4,1379,5,4,0
7251,5,1985,4,3,0
7252,4,7447,5,2,0
7253,3,512,3,3,0
7254,4,5334,5,2,0
7255,4,8318,7,2,0
7256,4,9940,6,3,0
7257,4,6264,7,3,0
7258,4,2860,7,5,0
7259,5,1332,4,2,0
7260,5,6428,5,2,0
7261,5,1242,5,3,1
7262,4,70,7,3,0
7263,4,3967,5,2,0
7264,4,3893,5,2,0
7265,4,8615,5,3,0
7266,4,6003,7,3,0
7267,5,5708,4,3,0
7268,4,5877,7,3,0
7269,4,6057,6,3,0
7270,5,1633,6,3,0
7271,4,5182,5,4,1
7272,4,6262,6,4,0
7273,5,1549,6,3,0
7274,4,4251,4,3,0
7275,4,9399,5,3,0
7276,4,3253,7,2,0
7277,4,9694,4,2,0
7278,4,4276,7,4,0
7279,4,5526,7,3,0
7280,4,4729,6,2,0
7281,4,6386,6,3,0
7282,4,8526,5,3,0
7283,4,9528,5,3,0
7284,4,9185,4,3,0
7285,4,7111,6,4,0
7286,4,4056,7,2,0
7287,4,2262,5,3,0
7288,4,4193,4,2,0
7289,5,1308,5,2,0
7290,5,2769,7,2,0
7291,4,6217,6,4,0
7292,5,3330,7,5,0
7293,5,1187,5,3,0
7294,4,3873,6,3,0
7295,4,3254,7,4,1
7296,5,1895,5,5,0
7297,5,2811,6,4,1
7298,4,1076,6,2,0
7299,4,1093,7,3,0
7300,5,7919,5,3,0
7301,5,8699,5,3,0
7302,5,3591,7,4,1
7303,4,5495,6,4,0
7304,4,6758,7,3,0
7305,5,8590,5,4,0
7306,5,5754,7,3,0
7307,5,2411,5,2,0
7308,4,9498,6,3,0
7309,4,6187,7,3,0
7310,4,9568,7,3,0
7311,4,6021,5,3,0
7312,5,3633,7,3,0
7313,4,6473,7,2,0
7314,4,7763,6,2,0
7315,4,5239,6,4,0
7316,4,9408,6,2,0
7317,4,1852,5,3,0
7318,4,7546,6,3,0
7319,4,3764,6,3,0
7320,4,6798,4,2,0
7321,4,4754,5,3,0
7322,4,7023,4,3,0
7323,5,1689,7,2,0
7324,4,7276,5,2,0
7325,4,4601,6,3,0
7326,5,2645,5,3,0
7327,5,3003,5,4,1
7328,5,5728,5,2,0
7329,4,3171,6,3,0
7330,4,6895,6,2,0
7331,4,5099,6,3,0
7332,4,3265,5,5,1
7333,4,4242,7,4,1
7334,5,8565,6,3,0
7335,4,3370,6,5,0
7336,4,4327,7,3,0
7337,5,1160,5,3,0
7338,3,519,3,2,0
7339,5,188,6,3,1
7340,4,7250,5,4,0
7341,4,2906,6,3,0
7342,4,2048,6,3,0
7343,5,121,5,3,0
7344,5,1594,7,3,0
7345,5,9231,7,3,0
7346,4,5248,5,3,0
7347,4,9901,6,3,0
7348,4,7154,5,3,0
7349,5,2038,4,4,1
7350,4,6091,5,2,0
7351,4,4207,5,2,0
7352,4,3766,5,2,0
7353,5,420,7,3,0
7354,4,6717,7,4,0
7355,5,2729,5,3,1
7356,4,8686,7,3,0
7357,4,834,7,2,0
7358,4,6503,5,3,0
7359,4,7159,5,2,0
7360,4,8731,7,2,0
7361,4,4911,7,3,0
7362,4,6598,4,3,0
7363,5,3054,4,2,0
7364,4,3306,7,5,0
7365,4,1790,7,3,0
7366,4,1468,7,3,0
7367,5,1619,7,3,0
7368,5,1506,4,3,0
7369,4,3757,7,4,1
7370,5,3014,6,2,0
7371,4,5851,6,3,0
7372,5,2346,6,3,0
7373,4,5009,7,4,0
7374,5,8483,4,2,0
7375,4,1411,6,3,0
7376,4,7102,4,3,0
7377,4,3883,6,2,0
7378,4,7377,6,3,0
7379,5,1297,6,3,0
7380,4,4433,5,3,0
7381,5,2474,6,3,0
7382,4,7900,4,2,0
7383,4,8119,5,2,0
7384,4,4571,6,2,0
7385,4,6308,7,4,0
7386,4,7496,5,3,0
7387,4,6783,6,3,0
7388,5,8873,6,3,0
7389,4,8276,7,3,0
7390,4,9654,4,2,0
7391,5,9195,7,3,0
7392,5,4574,5,2,0
7393,5,9825,5,3,0
7394,4,7993,5,4,0
7395,5,5828,6,3,0
7396,5,2584,7,3,0
7397,4,1765,6,2,0
7398,5,667,5,3,0
7399,5,883,6,3,0
7400,4,8623,5,4,0
7401,4,4770,7,2,0
7402,4,5278,6,2,0
7403,4,9060,4,2,0
7404,4,4817,4,3,0
7405,4,4686,6,2,0
7406,4,7856,7,3,0
7407,4,7273,5,4,0
7408,4,82,6,2,0
7409,4,8619,5,2,0
7410,4,4725,4,2,0
7411,4,4304,4,3,0
7412,5,8520,6,3,0
7413,5,2717,6,2,0
7414,5,1516,6,2,0
7415,4,4109,6,4,0
7416,5,2979,5,4,1
7417,4,6718,6,3,0
7418,4,4898,5,3,0
7419,4,1968,7,3,0
7420,5,1957,5,3,0
7421,5,1011,6,4,0
7422,5,2840,4,3,0
7423,5,1663,7,3,0
7424,4,6344,4,2,0
7425,4,5221,6,3,0
7426,4,4305,4,3,0
7427,5,598,6,4,0
7428,4,7278,7,2,0
7429,4,6878,5,3,0
7430,5,5716,5,3,0
7431,4,6906,7,3,0
7432,4,4386,7,3,0
7433,5,3603,7,4,1
7434,4,1445,6,3,0
7435,4,3431,6,2,0
7436,4,5269,7,3,0
7437,4,6477,6,4,0
7438,5,2046,6,2,0
7439,4,6018,7,2,0
7440,5,1244,6,2,0
7441,4,5281,4,3,0
7442,5,8679,4,2,0
7443,4,5285,7,3,0
7444,4,4205,5,3,0
7445,4,6372,5,3,0
7446,5,1722,6,3,0
7447,4,9473,4,2,0
7448,5,5747,7,2,0
7449,5,5646,7,2,0
7450,4,5018,7,4,0
7451,5,3448,7,4,0
7452,4,7940,4,2,0
7453,4,6882,6,2,0
7454,4,6356,5,3,0
7455,4,5976,5,2,0
7456,5,7848,6,2,0
7457,5,2489,5,3,0
7458,5,421,7,3,0
7459,3,548,3,3,0
7460,5,5342,7,3,0
7461,4,7155,5,3,0
7462,4,3504,7,3,1
7463,4,6121,7,3,0
7464,4,8701,7,3,0
7465,5,5635,6,4,0
7466,5,1676,7,2,0
7467,4,9616,7,3,0
7468,4,4612,7,3,0
7469,4,4653,6,3,0
7470,5,3707,7,3,1
7471,4,2191,7,3,0
7472,4,1441,7,3,0
7473,4,7019,7,3,0
7474,5,2440,7,4,0
7475,5,8678,4,3,0
7476,5,3561,4,2,0
7477,4,3557,7,2,0
7478,4,4332,6,3,0
7479,4,2258,6,3,0
7480,4,6285,5,3,0
7481,4,3534,6,3,0
7482,4,6004,6,3,0
7483,5,1125,6,2,0
7484,4,7906,5,4,0
7485,5,995,5,3,0
7486,4,1345,5,3,0
7487,5,9243,5,4,0
7488,4,8863,6,3,0
7489,4,6398,6,3,0
7490,4,7735,6,4,0
7491,4,5864,7,4,0
7492,4,6623,4,3,0
7493,4,6031,5,2,0
7494,5,5444,7,3,0
7495,4,9551,5,2,0
7496,5,2842,5,3,0
7497,4,1003,4,5,0
7498,5,5689,6,2,0
7499,5,7177,6,2,0
7500,5,5681,6,2,0
7501,5,7143,7,4,1
7502,4,4888,4,3,0
7503,5,8597,6,3,0
7504,5,865,7,2,0
7505,4,4704,6,2,0
7506,4,6574,6,4,0
7507,5,9300,5,3,0
7508,4,4124,7,3,0
7509,4,7989,7,3,0
7510,5,1977,5,3,0
7511,4,4244,5,3,0
7512,5,8540,7,4,1
7513,5,9226,4,2,0
7514,4,6045,7,3,0
7515,4,1873,4,3,0
7516,5,1953,6,3,0
7517,4,3758,6,3,0
7518,4,4742,5,3,0
7519,4,7780,7,2,0
7520,4,759,7,3,0
7521,5,2012,6,3,0
7522,5,2675,6,2,0
7523,5,5947,6,2,0
7524,1,11,1,3,0
7525,4,6075,6,3,0
7526,4,2074,5,2,0
7527,4,3203,5,3,0
7528,4,7799,5,3,0
7529,5,2452,5,3,1
7530,4,7639,5,3,0
7531,5,3399,7,3,0
7532,4,5088,6,4,0
7533,5,7874,5,3,0
7534,4,8151,5,2,0
7535,5,8768,7,2,0
7536,5,219,4,2,0
7537,4,6402,7,3,1
7538,4,5972,6,3,0
7539,4,8312,6,4,0
7540,4,1040,7,3,0
7541,4,5146,6,3,0
7542,4,8627,7,3,0
7543,4,4516,7,1,0
7544,4,3824,7,4,0
7545,4,7185,5,2,0
7546,5,9221,5,3,0
7547,4,4044,6,3,0
7548,4,3965,5,3,0
7549,4,6283,7,3,0
7550,4,2459,6,2,0
7551,4,3926,5,4,0
7552,4,5573,7,3,0
7553,4,9201,5,2,0
7554,5,2174,6,4,0
7555,4,7083,6,3,0
7556,5,2361,7,3,0
7557,5,8397,7,2,0
7558,5,232,6,4,0
7559,4,4767,4,2,0
7560,4,9421,7,3,0
7561,5,4413,6,2,0
7562,4,4650,7,3,0
7563,5,2270,7,3,0
7564,5,418,7,2,0
7565,4,1047,5,2,0
7566,4,7199,6,3,0
7567,4,7550,7,3,0
7568,4,9799,4,2,0
7569,5,2998,7,3,0
7570,4,1347,5,2,0
7571,4,6842,6,4,0
7572,4,1064,6,2,0
7573,4,4042,6,3,0
7574,4,7371,7,2,0
7575,4,5923,5,2,0
7576,4,9924,5,3,0
7577,4,3890,6,4,0
7578,5,1639,4,2,0
7579,4,1041,6,3,0
7580,4,4283,7,3,0
7581,5,8225,6,2,0
7582,4,7201,4,2,0
7583,4,3939,5,3,0
7584,4,6618,5,3,0
7585,4,6490,7,2,0
7586,4,1401,6,4,0
7587,5,9352,7,4,0
7588,5,3639,5,3,1
7589,4,4394,4,1,0
7590,5,3069,6,2,0
7591,5,3562,4,2,0
7592,4,4349,5,3,0
7593,4,1421,7,3,0
7594,5,1949,5,3,0
7595,5,8529,4,2,0
7596,4,6474,6,3,0
7597,4,2525,6,2,0
7598,4,7643,5,3,0
7599,4,9935,7,2,0
7600,4,9531,4,3,0
7601,4,3130,6,3,0
7602,5,225,5,2,0
7603,4,1000,7,5,1
7604,5,6411,7,2,0
7605,5,9709,5,2,0
7606,4,3864,7,2,0
7607,5,1574,6,4,0
7608,4,385,7,2,0
7609,4,6038,5,2,0
7610,4,8893,7,3,0
7611,5,8386,7,3,0
7612,4,1850,7,3,0
7613,4,2427,7,2,0
7614,4,3158,6,3,0
7615,4,5556,7,3,0
7616,5,2768,6,2,0
7617,4,4676,7,2,0
7618,5,8728,6,2,0
7619,4,894,5,5,0
7620,4,9346,4,2,0
7621,4,5875,6,3,0
7622,4,6478,7,3,0
7623,5,886,4,4,0
7624,5,3367,7,5,0
7625,4,879,6,2,0
7626,4,9124,6,4,0
7627,5,5336,5,4,0
7628,4,9134,7,4,0
7629,4,7737,5,3,0
7630,4,814,7,4,0
7631,4,801,6,4,0
7632,5,9842,6,4,0
7633,4,8755,4,2,0
7634,4,8137,5,2,0
7635,4,3784,7,4,0
7636,4,8395,6,2,0
7637,4,7892,7,2,0
7638,5,1313,6,3,0
7639,4,6723,6,3,0
7640,5,5823,6,3,0
7641,4,2928,6,2,0
7642,4,4891,7,2,0
7643,4,9682,7,2,0
7644,5,2550,6,3,0
7645,4,4623,7,3,0
7646,5,1613,6,4,0
7647,4,2049,5,3,0
7648,4,4132,5,2,0
7649,5,863,6,3,0
7650,5,572,7,4,0
7651,5,9322,6,2,0
7652,4,2532,6,3,0
7653,5,1672,6,2,0
7654,4,2076,6,2,0
7655,5,583,7,3,0
7656,4,8299,5,3,0
7657,4,59,6,2,0
7658,4,8667,5,4,0
7659,4,2909,6,4,0
7660,5,3645,6,3,0
7661,3,493,3,2,0
7662,5,2715,6,5,0
7663,5,9968,4,2,0
7664,5,680,5,4,1
7665,5,3615,4,3,0
7666,4,793,6,4,0
7667,4,4014,6,3,0
7668,4,4260,6,4,0
7669,4,7085,4,2,0
7670,4,3459,7,2,0
7671,5,456,6,3,0
7672,4,999,5,5,0
7673,4,7353,6,3,0
7674,4,7566,4,3,0
7675,4,4878,6,4,0
7676,4,7700,6,3,0
7677,5,4497,4,1,0
7678,4,3496,4,2,0
7679,5,9268,4,2,0
7680,4,3483,4,4,0
7681,4,6946,5,3,0
7682,4,9234,5,2,0
7683,5,8816,6,4,0
7684,4,3503,6,3,1
7685,4,8629,5,3,0
7686,4,5460,7,3,0
7687,4,1386,5,3,0
7688,4,4685,5,2,0
7689,4,4295,5,3,0
7690,5,3538,7,4,1
7691,4,6542,4,2,0
7692,4,3990,6,3,0
7693,4,5195,5,4,1
7694,5,9153,5,3,0
7695,5,628,7,3,0
7696,5,1911,7,3,0
7697,4,7769,6,3,0
7698,4,3179,6,4,0
7699,5,415,6,3,0
7700,4,3177,7,3,0
7701,5,1680,7,4,0
7702,5,2506,7,3,0
7703,4,6657,5,3,0
7704,5,2182,5,3,0
7705,4,5047,7,3,0
7706,4,6251,7,3,0
7707,4,7172,6,2,0
7708,5,285,6,2,0
7709,4,7681,5,4,0
7710,4,2950,5,4,0
7711,5,1942,6,4,1
7712,4,5314,5,2,0
7713,4,1417,6,2,0
7714,4,5854,5,4,0
7715,5,5441,6,4,0
7716,5,1292,7,3,0
7717,4,5187,6,4,0
7718,4,5123,6,3,0
7719,4,6679,6,3,0
7720,5,3663,6,3,0
7721,5,2035,6,3,0
7722,4,7099,6,4,0
7723,4,6272,4,3,0
7724,4,4008,6,3,0
7725,4,8888,4,2,0
7726,4,2080,6,4,0
7727,4,4634,4,2,0
7728,5,1904,7,3,0
7729,4,376,7,3,0
7730,4,7684,4,3,0
7731,4,4166,5,2,0
7732,5,2949,4,3,0
7733,4,4829,6,3,0
7734,5,9861,6,3,0
7735,5,2284,5,3,0
7736,5,8812,5,2,0
7737,5,4409,5,1,0
7738,4,7016,5,3,0
7739,4,3911,7,3,0
7740,4,3436,7,4,0
7741,4,5206,7,4,1
7742,4,4567,6,2,0
7743,4,4680,7,3,0
7744,4,2268,4,3,0
7745,4,4475,6,2,0
7746,4,8297,6,3,0
7747,4,1439,6,2,0
7748,4,7059,5,3,0
7749,4,4838,5,3,0
7750,5,3579,5,2,0
7751,5,8723,5,3,0
7752,5,1149,6,3,0
7753,5,2988,6,2,0
7754,4,3185,7,4,1
7755,4,6229,5,2,0
7756,4,7762,5,2,0
7757,3,527,3,3,0
7758,4,2612,6,2,0
7759,5,2226,5,3,0
7760,4,4463,7,2,0
7761,5,1262,6,2,0
7762,5,3551,7,2,0
7763,4,5515,7,3,0
7764,5,986,5,4,0
7765,4,9570,5,2,0
7766,4,4362,7,4,0
7767,4,3815,5,3,0
7768,5,701,6,2,0
7769,5,2368,6,2,0
7770,4,4482,7,2,0
7771,4,1037,6,4,0
7772,4,5252,5,3,0
7773,4,5311,6,3,0
7774,4,4190,6,3,0
7775,4,7743,6,3,0
7776,4,1418,7,4,0
7777,4,3782,6,2,0
7778,5,1184,4,3,0
7779,5,3545,6,4,1
7780,4,4863,5,2,0
7781,4,5038,6,2,0
7782,4,9365,7,3,0
7783,4,7864,5,3,0
7784,4,2917,5,3,0
7785,4,4369,7,3,0
7786,4,3349,7,5,0
7787,5,5715,4,3,0
7788,4,3754,5,3,0
7789,4,6070,6,4,0
7790,4,919,5,4,0
7791,4,6076,7,3,0
7792,5,2358,5,3,0
7793,5,1115,7,3,0
7794,5,1606,6,2,0
7795,5,8213,5,4,0
7796,4,3984,7,3,0
7797,4,8717,6,3,0
7798,4,6379,5,3,0
7799,5,3600,7,3,0
7800,4,3146,6,3,0
7801,4,2905,7,4,0
7802,5,9660,5,2,0
7803,5,1637,7,3,0
7804,5,5667,7,3,0
7805,1,12,1,3,0
7806,5,1315,5,3,0
7807,4,6934,7,4,0
7808,4,4161,7,3,0
7809,4,7697,5,3,0
7810,4,4722,5,2,0
7811,5,9313,6,3,0
7812,5,1707,7,2,0
7813,4,6069,7,3,0
7814,5,4476,5,1,0
7815,5,2123,4,3,0
7816,4,4738,6,3,0
7817,4,7809,7,2,0
7818,4,2130,7,3,0
7819,4,6197,7,2,0
7820,4,3889,6,3,0
7821,4,6766,5,3,0
7822,5,8656,6,3,0
7823,4,5466,7,4,0
7824,5,9914,7,3,0
7825,4,4438,5,2,0
7826,5,7967,6,3,1
7827,5,9198,5,2,0
7828,5,8439,6,3,0
7829,4,799,6,4,0
7830,5,4106,6,3,0
7831,5,9005,5,2,0
7832,4,3211,4,3,1
7833,5,129,5,3,0
7834,4,5961,6,3,0
7835,5,8374,5,3,0
7836,4,4236,5,3,1
7837,5,7914,7,3,0
7838,4,5523,5,3,0
7839,4,5108,6,3,0
7840,4,3850,5,4,0
7841,5,5778,4,2,0
7842,5,8487,6,2,0
7843,4,9964,5,2,0
7844,4,4083,5,3,0
7845,4,4825,6,4,1
7846,4,6515,4,3,0
7847,4,67,6,2,0
7848,4,6015,7,3,0
7849,4,2530,6,3,0
7850,5,2141,7,2,0
7851,5,2651,5,2,0
7852,4,1368,7,3,0
7853,5,8020,7,3,1
7854,5,2744,6,3,0
7855,4,1816,6,3,0
7856,5,8672,7,3,0
7857,5,1928,6,2,0
7858,5,9106,5,3,0
7859,4,4537,7,1,0
7860,5,9183,4,3,0
7861,5,120,7,3,0
7862,4,1829,7,4,0
7863,5,1030,7,4,0
7864,4,4683,4,2,0
7865,4,7325,6,4,0
7866,4,6296,4,3,0
7867,5,1893,7,5,0
7868,4,6467,6,2,0
7869,4,3497,6,2,0
7870,4,3583,5,3,0
7871,4,6208,5,3,0
7872,4,6765,6,3,0
7873,5,5684,4,3,0
7874,4,4143,5,3,0
7875,5,9386,5,3,0
7876,5,1530,4,2,0
7877,5,8384,6,3,0
7878,5,2677,4,3,0
7879,4,7657,7,4,0
7880,4,2060,6,2,0
7881,4,1367,7,3,0
7882,4,2897,7,4,0
7883,5,3506,6,4,0
7884,4,9465,4,2,0
7885,4,926,4,4,0
7886,4,7742,5,3,0
7887,4,3481,6,3,0
7888,5,3632,4,3,1
7889,5,633,6,3,0
7890,5,1074,6,3,0
7891,4,1935,5,2,0
7892,5,3540,6,3,0
7893,4,1355,6,2,0
7894,4,7223,5,2,0
7895,5,8475,5,3,0
7896,4,1463,7,2,0
7897,4,7895,6,4,0
7898,5,2206,5,3,0
7899,5,252,6,4,1
7900,5,8676,7,2,0
7901,5,2581,6,3,0
7902,4,775,7,3,0
7903,4,7862,5,4,0
7904,5,2292,6,3,0
7905,5,8481,7,4,0
7906,4,6890,4,3,0
7907,5,8458,7,3,0
7908,5,2212,4,2,0
7909,4,6928,6,3,0
7910,4,3919,5,3,0
7911,4,3113,7,2,0
7912,4,6656,7,2,0
7913,4,6825,6,4,0
7914,4,6168,7,2,0
7915,3,520,3,2,0
7916,5,2756,4,3,1
7917,5,9603,7,2,0
7918,4,3120,5,4,1
7919,4,5284,5,3,0
7920,5,7879,5,2,0
7921,5,21,7,6,0
7922,4,5504,7,4,0
7923,5,9097,4,3,0
7924,4,356,5,4,0
7925,5,5726,7,3,0
7926,4,4292,6,3,0
7927,4,4262,7,4,0
7928,4,8852,6,3,0
7929,5,240,7,2,0
7930,5,2716,6,4,0
7931,5,2841,7,2,0
7932,4,6685,5,2,0
7933,5,8904,7,3,0
7934,4,4115,7,4,0
7935,4,8617,7,3,0
7936,5,3385,5,3,0
7937,4,8207,5,2,0
7938,5,3705,4,3,0
7939,5,4551,6,2,0
7940,4,3831,6,3,0
7941,5,2289,7,4,0
7942,5,2213,4,2,0
7943,5,103,5,3,0
7944,5,7840,7,3,0
7945,4,3320,6,5,0
7946,4,3355,6,5,0
7947,4,851,6,2,0
7948,4,4261,6,3,0
7949,4,3136,7,3,1
7950,4,7162,6,2,0
7951,4,5140,7,3,0
7952,4,2922,7,3,0
7953,4,3111,7,3,0
7954,4,3296,7,5,0
7955,4,7861,7,2,0
7956,4,8200,5,3,0
7957,4,3286,4,5,0
7958,5,8426,6,3,0
7959,5,2695,7,2,0
7960,4,7615,6,3,0
7961,4,3830,7,2,0
7962,4,4114,7,3,0
7963,4,8320,4,3,0
7964,4,9202,5,2,0
7965,4,9888,7,2,0
7966,5,9102,6,3,0
7967,4,4491,6,1,0
7968,5,2472,5,4,1
7969,4,7547,6,3,0
7970,4,7673,5,3,0
7971,5,5925,6,2,0
7972,5,29,7,6,1
7973,4,3541,4,3,0
7974,5,261,5,3,1
7975,4,7152,5,3,0
7976,4,2445,5,4,0
7977,5,1909,6,3,0
7978,5,993,6,3,0
7979,5,8401,5,4,1
7980,4,1969,6,3,0
7981,5,2188,6,3,0
7982,5,8328,7,4,0
7983,5,3450,5,2,0
7984,5,5791,6,3,0
7985,4,2085,6,3,0
7986,5,3599,4,3,0
7987,4,1425,6,4,0
7988,5,2266,5,3,0
7989,4,5272,6,3,0
7990,4,4188,5,2,0
7991,4,330,7,3,0
7992,4,5120,6,3,0
7993,4,1842,7,2,0
7994,4,2710,7,2,0
7995,5,3012,5,3,0
7996,4,7403,5,2,0
7997,4,66,6,3,0
7998,4,3413,6,3,0
7999,4,4727,7,3,0
8000,5,1178,6,4,0
8001,4,1004,4,5,0
8002,5,3446,7,3,0
8003,4,9502,5,3,0
8004,4,4903,7,3,0
8005,4,6153,5,2,0
8006,4,6600,5,3,0
8007,4,4118,7,3,0
8008,5,5367,5,4,0
8009,4,3930,5,3,0
8010,5,1607,6,2,0
8011,5,313,6,2,0
8012,4,6131,7,3,0
8013,4,3747,7,3,0
8014,4,6868,7,3,0
8015,4,3950,7,3,0
8016,4,4609,5,3,0
8017,4,3517,5,3,0
8018,4,810,6,3,0
8019,5,8824,7,2,0
8020,4,5282,6,4,0
8021,5,1173,7,3,0
8022,4,3452,7,2,0
8023,4,8122,6,3,0
8024,5,571,7,4,0
8025,5,3649,7,2,0
8026,4,6292,6,3,0
8027,4,4239,7,3,0
8028,5,9648,5,4,0
8029,4,7869,7,3,0
8030,5,9696,6,3,0
8031,5,1256,5,3,1
8032,4,7385,7,3,0
8033,5,8414,7,4,1
8034,4,4640,7,2,0
8035,5,889,7,3,1
8036,5,2975,6,5,1
8037,4,1014,7,4,0
8038,5,5674,7,4,0
8039,5,1980,4,3,0
8040,5,9598,5,3,0
8041,4,2968,6,4,0
8042,4,882,7,4,0
8043,4,4013,5,2,0
8044,5,9805,6,2,0
8045,5,294,4,3,0
8046,4,1747,7,3,0
8047,4,3868,6,2,0
8048,4,3799,5,4,0
8049,4,6144,7,2,0
8050,4,6976,5,2,0
8051,4,8628,6,4,0
8052,4,5527,6,3,0
8053,4,6645,7,3,0
8054,4,803,6,2,0
8055,5,5721,7,2,0
8056,5,2791,6,3,0
8057,4,4116,7,4,0
8058,5,2142,6,4,0
8059,5,2806,6,3,0
8060,4,3838,6,2,0
8061,5,9918,6,4,0
8062,4,3759,5,3,0
8063,4,7101,6,3,0
8064,5,112,5,3,0
8065,4,3897,6,3,0
8066,4,1901,6,4,0
8067,5,291,5,3,0
8068,4,7292,6,3,0
8069,4,6733,5,3,0
8070,4,5522,4,3,0
8071,4,6340,7,3,0
8072,4,1884,5,4,0
8073,4,3976,7,4,0
8074,4,8182,4,3,0
8075,4,3856,6,3,0
8076,4,8261,7,3,0
8077,5,5724,7,3,0
8078,5,8143,7,3,0
8079,4,7725,5,2,0
8080,4,3298,6,5,1
8081,4,9621,5,4,0
8082,4,4125,6,3,0
8083,4,1408,6,3,0
8084,4,3145,5,3,0
8085,4,4453,4,2,0
8086,4,1782,5,3,0
8087,4,5333,5,4,0
8088,4,4181,6,3,0
8089,4,2962,5,2,0
8090,5,2656,5,3,0
8091,4,6661,6,3,0
8092,5,8879,7,2,0
8093,5,9344,5,3,0
