,Amount,From,To,Txn,Type,punk_id,amount_ethereum,amount_dollars
13408,"11Ξ ($16,784)",0x36d1b7,,"Mar 04, 2021",Bid,1514.0,11.0,16784.0
13409,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,1514.0,0.05,14.0
13411,0.25Ξ ($538),0xb4ec63,,"Apr 10, 2021",Bid Withdrawn,1515.0,0.25,538.0
13412,0.25Ξ ($520),0xb4ec63,,"Apr 02, 2021",Bid,1515.0,0.25,520.0
13413,<0.01Ξ ($<0.01),0xc7c6b9,,"Dec 16, 2020",Bid,1515.0,0.01,0.01
13417,"21.75Ξ ($32,526)",0x3aa8bf,,"Feb 26, 2021",Bid Withdrawn,1516.0,21.75,32526.0
13418,"21.75Ξ ($35,037)",0x3aa8bf,,"Feb 24, 2021",Bid,1516.0,21.75,35037.0
13423,<0.01Ξ ($<0.01),0x61567a,,"Jul 08, 2021",Bid,1517.0,0.01,0.01
13425,"22Ξ ($52,288)",snob.eth,,"Jul 07, 2021",Bid,1517.0,22.0,52288.0
13436,"2.50Ξ ($1,617)",0xcb28f9,,"Dec 17, 2020",Bid Withdrawn,1518.0,2.5,1617.0
13437,"2.50Ξ ($1,458)",0xcb28f9,,"Dec 16, 2020",Bid,1518.0,2.5,1458.0
13447,0.08Ξ ($16),0x22160e,,"Jul 13, 2017",Bid Withdrawn,1519.0,0.08,16.0
13451,0.08Ξ ($18),0x22160e,,"Jul 12, 2017",Bid,1519.0,0.08,18.0
13456,"27.50Ξ ($63,237)",0x0e9aed,,"Apr 13, 2021",Bid,1520.0,27.5,63237.0
13466,0.18Ξ ($141),0x94c1d7,,"Dec 18, 2017",Bid,1520.0,0.18,141.0
13470,0.15Ξ ($43),0xa0a59c,,"Jul 02, 2017",Bid,1520.0,0.15,43.0
13481,"5Ξ ($3,684)",0xa5c80b,,"Dec 31, 2020",Bid Withdrawn,1521.0,5.0,3684.0
13483,"5Ξ ($3,502)",0xa5c80b,,"Dec 29, 2020",Bid,1521.0,5.0,3502.0
13492,"5Ξ ($6,746)",0x95318b,,"Jan 30, 2021",Bid Withdrawn,1522.0,5.0,6746.0
13493,"5Ξ ($6,728)",0x95318b,,"Jan 28, 2021",Bid,1522.0,5.0,6728.0
13494,"4.50Ξ ($5,758)",0x95318b,,"Jan 28, 2021",Bid Withdrawn,1522.0,4.5,5758.0
13495,"4.50Ξ ($5,852)",0x95318b,,"Jan 27, 2021",Bid,1522.0,4.5,5852.0
13496,"3.80Ξ ($4,897)",0x95318b,,"Jan 26, 2021",Bid Withdrawn,1522.0,3.8,4897.0
13497,"3.80Ξ ($4,892)",0x95318b,,"Jan 26, 2021",Bid,1522.0,3.8,4892.0
13507,"50Ξ ($147,582)",0x023ef7,,"May 02, 2021",Bid Withdrawn,1523.0,50.0,147582.0
13509,"50Ξ ($147,582)",0x023ef7,,"May 02, 2021",Bid,1523.0,50.0,147582.0
13510,"45Ξ ($118,492)",0xd4442b,,"Apr 27, 2021",Bid Withdrawn,1523.0,45.0,118492.0
13511,"45Ξ ($118,688)",0xd4442b,,"Apr 27, 2021",Bid,1523.0,45.0,118688.0
13513,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,1523.0,0.05,14.0
13529,1Ξ ($542),JojoLeMo…,,"Nov 28, 2020",Bid,1524.0,1.0,542.0
13536,"17.50Ξ ($4,113)",TokenAng…,,"May 31, 2020",Bid Withdrawn,1526.0,17.5,4113.0
13537,"17.50Ξ ($4,135)",TokenAng…,,"May 30, 2020",Bid,1526.0,17.5,4135.0
13538,"15Ξ ($2,960)",0xc352b5,,"May 22, 2020",Bid,1526.0,15.0,2960.0
13539,"13Ξ ($2,627)",0xc352b5,,"May 14, 2020",Bid,1526.0,13.0,2627.0
13540,5Ξ ($975),Pranksy,,"Apr 28, 2020",Bid Withdrawn,1526.0,5.0,975.0
13541,5Ξ ($979),Pranksy,,"Apr 28, 2020",Bid,1526.0,5.0,979.0
13542,5Ξ ($892),Catdog,,"Apr 19, 2020",Bid Withdrawn,1526.0,5.0,892.0
13543,5Ξ ($767),Catdog,,"Apr 13, 2020",Bid,1526.0,5.0,767.0
13544,0.90Ξ ($286),0x5b098b,,"Sep 05, 2017",Bid Withdrawn,1526.0,0.9,286.0
13545,0.90Ξ ($205),0x5b098b,,"Jul 23, 2017",Bid,1526.0,0.9,205.0
13546,0.80Ξ ($227),0x7760e0,,"Jul 02, 2017",Bid,1526.0,0.8,227.0
13547,0.80Ξ ($209),0x5b098b,,"Jul 01, 2017",Bid,1526.0,0.8,209.0
13548,0.22Ξ ($69),0x7760e0,,"Jun 28, 2017",Bid,1526.0,0.22,69.0
13549,0.22Ξ ($63),0xa0a59c,,"Jun 27, 2017",Bid,1526.0,0.22,63.0
13550,0.21Ξ ($60),0x717403,,"Jun 27, 2017",Bid,1526.0,0.21,60.0
13551,0.21Ξ ($60),0xa0a59c,,"Jun 27, 2017",Bid,1526.0,0.21,60.0
13552,0.15Ξ ($42),0x717403,,"Jun 25, 2017",Bid Withdrawn,1526.0,0.15,42.0
13553,0.15Ξ ($42),0x717403,,"Jun 25, 2017",Bid,1526.0,0.15,42.0
13554,0.15Ξ ($42),0xa0a59c,,"Jun 25, 2017",Bid,1526.0,0.15,42.0
13562,"23Ξ ($40,425)",0x6a43e6,,"Mar 22, 2021",Bid,1527.0,23.0,40425.0
13563,"22.50Ξ ($40,137)",0xaf7757,,"Mar 22, 2021",Bid,1527.0,22.5,40137.0
13572,"21.50Ξ ($45,971)",0xd4442b,,"Apr 11, 2021",Bid Withdrawn,1528.0,21.5,45971.0
13573,"21.50Ξ ($45,977)",0xd4442b,,"Apr 11, 2021",Bid,1528.0,21.5,45977.0
13576,"30Ξ ($53,682)",0x36d1b7,,"Mar 18, 2021",Bid Withdrawn,1528.0,30.0,53682.0
13577,"30Ξ ($53,899)",0x36d1b7,,"Mar 18, 2021",Bid,1528.0,30.0,53899.0
13579,"26.50Ξ ($51,047)",thebinoc…,,"Jul 16, 2021",Bid Withdrawn,1529.0,26.5,51047.0
13580,"26.50Ξ ($52,021)",thebinoc…,,"Jul 15, 2021",Bid,1529.0,26.5,52021.0
13583,"9Ξ ($3,317)",0x0601d0,,"Oct 18, 2020",Bid,1529.0,9.0,3317.0
13584,"7Ξ ($2,577)",0xa7eba7,,"Oct 17, 2020",Bid,1529.0,7.0,2577.0
13594,0.36Ξ ($86),0x727ca3,,"Jul 09, 2017",Bid Withdrawn,1530.0,0.36,86.0
13596,0.36Ξ ($86),0x727ca3,,"Jul 09, 2017",Bid,1530.0,0.36,86.0
13643,"19Ξ ($33,470)",0x5fd36a,,"Mar 12, 2021",Bid Withdrawn,1535.0,19.0,33470.0
13644,"19Ξ ($33,168)",0x5fd36a,,"Mar 12, 2021",Bid,1535.0,19.0,33168.0
13654,"7Ξ ($8,765)",0xf1b658,,"Jan 22, 2021",Bid Withdrawn,1536.0,7.0,8765.0
13655,"7Ξ ($8,696)",0xf1b658,,"Jan 17, 2021",Bid,1536.0,7.0,8696.0
13656,"6Ξ ($7,453)",jmg,,"Jan 17, 2021",Bid,1536.0,6.0,7453.0
13657,0.20Ξ ($55),0x00bd3a,,"Jul 03, 2017",Bid Withdrawn,1536.0,0.2,55.0
13658,0.20Ξ ($57),0x00bd3a,,"Jul 02, 2017",Bid,1536.0,0.2,57.0
13659,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid Withdrawn,1536.0,0.05,14.0
13660,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,1536.0,0.05,14.0
13663,"6Ξ ($2,122)",jmg,,"Sep 27, 2020",Bid Withdrawn,1537.0,6.0,2122.0
13670,"6Ξ ($2,074)",jmg,,"Sep 21, 2020",Bid,1537.0,6.0,2074.0
13689,0.10Ξ ($62),0x44f211,,"Apr 25, 2018",Bid Withdrawn,1539.0,0.1,62.0
13690,0.10Ξ ($62),0x44f211,,"Apr 25, 2018",Bid,1539.0,0.1,62.0
13707,0.31Ξ ($69),0x00b278,,"Jul 18, 2017",Bid,1540.0,0.31,69.0
13724,"24.50Ξ ($55,286)",kevallin…,,"Apr 19, 2021",Bid Withdrawn,1545.0,24.5,55286.0
13725,"24.50Ξ ($54,852)",kevallin…,,"Apr 18, 2021",Bid,1545.0,24.5,54852.0
13727,0.28Ξ ($41),Cryptokk…,,"Feb 20, 2019",Bid Withdrawn,1545.0,0.28,41.0
13728,0.28Ξ ($37),Cryptokk…,,"Feb 17, 2019",Bid,1545.0,0.28,37.0
13750,"25Ξ ($46,237)",0xe369a8,,"Feb 14, 2021",Bid Withdrawn,1547.0,25.0,46237.0
13751,"25Ξ ($44,900)",0xe369a8,,"Feb 13, 2021",Bid,1547.0,25.0,44900.0
13753,"9.10Ξ ($12,157)",0xf1b658,,"Jan 19, 2021",Bid Withdrawn,1547.0,9.1,12157.0
13754,"9.10Ξ ($11,304)",0xf1b658,,"Jan 17, 2021",Bid,1547.0,9.1,11304.0
13755,"9Ξ ($10,980)",BitcoinG…,,"Jan 17, 2021",Bid,1547.0,9.0,10980.0
13756,"7Ξ ($8,446)",0x4c9692,,"Jan 17, 2021",Bid,1547.0,7.0,8446.0
13760,"10Ξ ($16,002)",0x13816f,,"Feb 25, 2021",Bid Withdrawn,1548.0,10.0,16002.0
13761,"10Ξ ($18,401)",0x13816f,,"Feb 17, 2021",Bid,1548.0,10.0,18401.0
13765,"4Ξ ($13,206)",0x1e20a7,,"May 05, 2021",Bid Withdrawn,1549.0,4.0,13206.0
13766,"4Ξ ($13,178)",0x1e20a7,,"May 04, 2021",Bid,1549.0,4.0,13178.0
13768,"2Ξ ($2,836)",0x167e00,,"Jan 19, 2021",Bid Withdrawn,1549.0,2.0,2836.0
13769,"2Ξ ($2,403)",0x167e00,,"Jan 17, 2021",Bid,1549.0,2.0,2403.0
13779,"22.50Ξ ($35,729)",0xd0fee4,,"Mar 25, 2021",Bid,1552.0,22.5,35729.0
13782,"18.50Ξ ($30,945)",0x62bdc6,,"Mar 23, 2021",Bid Withdrawn,1552.0,18.5,30945.0
13783,"18.50Ξ ($31,450)",0x62bdc6,,"Mar 23, 2021",Bid,1552.0,18.5,31450.0
13784,"18Ξ ($30,600)",BlackKet…,,"Mar 23, 2021",Bid,1552.0,18.0,30600.0
13794,"25Ξ ($45,468)",0x51636d,,"Mar 17, 2021",Bid Withdrawn,1552.0,25.0,45468.0
13795,"25Ξ ($45,468)",0x51636d,,"Mar 17, 2021",Bid,1552.0,25.0,45468.0
13799,"23.99Ξ ($42,491)",pixelvau…,,"Mar 17, 2021",Bid,1552.0,23.99,42491.0
13817,"42Ξ ($94,005)",0xe53ef2,,"Apr 23, 2021",Bid Withdrawn,1556.0,42.0,94005.0
13818,"42Ξ ($94,005)",0xe53ef2,,"Apr 23, 2021",Bid,1556.0,42.0,94005.0
13823,"36.75Ξ ($67,919)",jmg,,"Mar 14, 2021",Bid,1556.0,36.75,67919.0
13836,"35Ξ ($54,820)",0xe281b9,,"Mar 02, 2021",Bid Withdrawn,1556.0,35.0,54820.0
13837,"35Ξ ($54,265)",0xe281b9,,"Mar 01, 2021",Bid,1556.0,35.0,54265.0
13838,"30.50Ξ ($43,924)",0x89eacd,,"Mar 01, 2021",Bid,1556.0,30.5,43924.0
13842,0.05Ξ ($16),0x7760e0,,"Jun 28, 2017",Bid,1556.0,0.05,16.0
13845,0.31Ξ ($69),0x00b278,,"Jul 18, 2017",Bid,1557.0,0.31,69.0
13858,"6Ξ ($2,048)",parttty6,,"Oct 07, 2020",Bid,1558.0,6.0,2048.0
13868,"2Ξ ($2,836)",0x167e00,,"Jan 19, 2021",Bid Withdrawn,1559.0,2.0,2836.0
13869,"2Ξ ($2,403)",0x167e00,,"Jan 17, 2021",Bid,1559.0,2.0,2403.0
13881,"14.50Ξ ($30,401)",wookie.e…,,"Apr 02, 2021",Bid Withdrawn,1561.0,14.5,30401.0
13883,"14.50Ξ ($29,851)",wookie.e…,,"Apr 02, 2021",Bid,1561.0,14.5,29851.0
13884,"12.50Ξ ($25,734)",skidblad…,,"Apr 02, 2021",Bid,1561.0,12.5,25734.0
13885,"14Ξ ($28,876)",wookie.e…,,"Apr 02, 2021",Bid Withdrawn,1561.0,14.0,28876.0
13886,"14Ξ ($28,390)",wookie.e…,,"Apr 02, 2021",Bid,1561.0,14.0,28390.0
13900,"2Ξ ($2,486)",MBK,,"Jan 18, 2021",Bid Withdrawn,1561.0,2.0,2486.0
13901,"2Ξ ($2,484)",MBK,,"Jan 18, 2021",Bid,1561.0,2.0,2484.0
13903,0.35Ξ ($428),0xc7c6b9,,"Jan 07, 2021",Bid Withdrawn,1562.0,0.35,428.0
13904,0.35Ξ ($258),0xc7c6b9,,"Dec 28, 2020",Bid,1562.0,0.35,258.0
13928,<0.01Ξ ($0),0xde84d3,,"Apr 28, 2021",Bid,1564.0,0.01,0.0
13931,"27.88Ξ ($61,646)",anonymou…,,"Apr 25, 2021",Bid Withdrawn,1564.0,27.88,61646.0
13933,"27.88Ξ ($64,910)",anonymou…,,"Apr 25, 2021",Bid,1564.0,27.88,64910.0
13938,"27.50Ξ ($65,993)",0x0e9aed,,"Apr 22, 2021",Bid Withdrawn,1564.0,27.5,65993.0
13941,"27.50Ξ ($69,500)",0x0e9aed,,"Apr 22, 2021",Bid,1564.0,27.5,69500.0
13946,"26.50Ξ ($61,989)",0x2b290f,,"Apr 14, 2021",Bid,1564.0,26.5,61989.0
13956,"26Ξ ($48,502)",jmg,,"Mar 14, 2021",Bid Withdrawn,1564.0,26.0,48502.0
13958,"26Ξ ($46,050)",jmg,,"Mar 12, 2021",Bid,1564.0,26.0,46050.0
13959,"22.49Ξ ($39,833)",MBK,,"Mar 12, 2021",Bid,1564.0,22.49,39833.0
13965,0.50Ξ ($630),MBK,,"Jan 27, 2021",Bid Withdrawn,1564.0,0.5,630.0
13966,0.50Ξ ($617),MBK,,"Jan 17, 2021",Bid,1564.0,0.5,617.0
13981,0.40Ξ ($109),Pranksy,,"Jun 20, 2019",Bid,1565.0,0.4,109.0
13986,"26Ξ ($49,147)",cryptosa…,,"Mar 13, 2021",Bid,1566.0,26.0,49147.0
13993,<0.01Ξ ($1),JcW0rLd9…,,"Jan 17, 2021",Bid,1566.0,0.01,1.0
14012,"4.80Ξ ($5,963)",0x9224bb,,"Jan 17, 2021",Bid Withdrawn,1571.0,4.8,5963.0
14013,"4.80Ξ ($5,768)",0x9224bb,,"Jan 17, 2021",Bid,1571.0,4.8,5768.0
14015,"1Ξ ($1,544)",0xa6bb24,,"Feb 02, 2021",Bid Withdrawn,1572.0,1.0,1544.0
14016,"1Ξ ($1,015)",0xa6bb24,,"Jan 13, 2021",Bid,1572.0,1.0,1015.0
14018,"20.10Ξ ($43,171)",thebinoc…,,"Jul 09, 2021",Bid Withdrawn,1573.0,20.1,43171.0
14019,"20.10Ξ ($41,889)",thebinoc…,,"Jul 09, 2021",Bid,1573.0,20.1,41889.0
14036,"1Ξ ($2,162)",0x5f75fb,,"Jul 09, 2021",Bid Withdrawn,1576.0,1.0,2162.0
14037,"1Ξ ($2,310)",0x5f75fb,,"Jul 07, 2021",Bid,1576.0,1.0,2310.0
14038,0.02Ξ ($42),0x600afd,,"Jul 01, 2021",Bid,1576.0,0.02,42.0
14039,0Ξ ($21),kidlight…,,"Jun 30, 2021",Bid,1576.0,0.0,21.0
14043,0.20Ξ ($354),mindfool…,,"Mar 21, 2021",Bid Withdrawn,1578.0,0.2,354.0
14044,0.20Ξ ($370),mindfool…,,"Mar 20, 2021",Bid,1578.0,0.2,370.0
14045,"1.50Ξ ($1,585)",0xc9ab58,,"Jan 11, 2021",Bid Withdrawn,1578.0,1.5,1585.0
14046,"1.50Ξ ($1,427)",0xc9ab58,,"Jan 11, 2021",Bid,1578.0,1.5,1427.0
14047,0.30Ξ ($139),0xa0a59c,,"Nov 25, 2017",Bid Withdrawn,1578.0,0.3,139.0
14048,0.30Ξ ($83),0xa0a59c,,"Jul 03, 2017",Bid,1578.0,0.3,83.0
14049,0.05Ξ ($15),0x717403,,"Jun 29, 2017",Bid Withdrawn,1578.0,0.05,15.0
14050,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,1578.0,0.05,14.0
14053,"125Ξ ($258,775)",0x78b58e,,"Apr 10, 2021",Bid Withdrawn,1579.0,125.0,258775.0
14054,"125Ξ ($260,204)",0x78b58e,,"Apr 09, 2021",Bid,1579.0,125.0,260204.0
14055,0.12Ξ ($222),mindfool…,,"Mar 20, 2021",Bid Withdrawn,1579.0,0.12,222.0
14056,0.12Ξ ($222),mindfool…,,"Mar 20, 2021",Bid,1579.0,0.12,222.0
14057,"25Ξ ($47,641)",0xdc5556,,"Mar 14, 2021",Bid Withdrawn,1579.0,25.0,47641.0
14058,"25Ξ ($48,511)",0xdc5556,,"Mar 13, 2021",Bid,1579.0,25.0,48511.0
14061,"33Ξ ($60,110)",pelvis.e…,,"Feb 14, 2021",Bid Withdrawn,1579.0,33.0,60110.0
14062,"33Ξ ($59,510)",pelvis.e…,,"Feb 13, 2021",Bid,1579.0,33.0,59510.0
14064,"12.50Ξ ($16,870)",0x7fbc25,,"Jan 24, 2021",Bid Withdrawn,1579.0,12.5,16870.0
14065,"12.50Ξ ($14,526)",0x7fbc25,,"Jan 22, 2021",Bid,1579.0,12.5,14526.0
14066,"9.10Ξ ($12,772)",Party,,"Jan 19, 2021",Bid Withdrawn,1579.0,9.1,12772.0
14067,"9.10Ξ ($12,534)",Party,,"Jan 19, 2021",Bid,1579.0,9.1,12534.0
14068,"13Ξ ($17,367)",0xf1b658,,"Jan 19, 2021",Bid Withdrawn,1579.0,13.0,17367.0
14069,"13Ξ ($16,149)",0xf1b658,,"Jan 17, 2021",Bid,1579.0,13.0,16149.0
14070,"12.50Ξ ($15,429)",scalynel…,,"Jan 17, 2021",Bid,1579.0,12.5,15429.0
14071,"12Ξ ($14,579)",0x7fbc25,,"Jan 17, 2021",Bid,1579.0,12.0,14579.0
14072,"7Ξ ($8,540)",0x50bf12,,"Jan 17, 2021",Bid Withdrawn,1579.0,7.0,8540.0
14073,"7Ξ ($8,446)",0x50bf12,,"Jan 17, 2021",Bid,1579.0,7.0,8446.0
14074,"6Ξ ($7,042)",0xaf5e63,,"Jan 17, 2021",Bid,1579.0,6.0,7042.0
14075,"5.22Ξ ($5,604)",0x910b41,,"Jan 13, 2021",Bid Withdrawn,1579.0,5.22,5604.0
14076,"5.22Ξ ($6,686)",0x910b41,,"Jan 10, 2021",Bid,1579.0,5.22,6686.0
14077,"5Ξ ($5,937)",Party,,"Jan 07, 2021",Bid Withdrawn,1579.0,5.0,5937.0
14078,"5Ξ ($5,984)",Party,,"Jan 07, 2021",Bid,1579.0,5.0,5984.0
14079,0.70Ξ ($170),0xcd2c66,,"Jun 09, 2020",Bid,1579.0,0.7,170.0
14080,0.75Ξ ($143),0x00bd3a,,"Jul 11, 2017",Bid Withdrawn,1579.0,0.75,143.0
14081,0.75Ξ ($184),0x00bd3a,,"Jul 08, 2017",Bid,1579.0,0.75,184.0
14082,0.61Ξ ($162),0x6611fe,,"Jul 06, 2017",Bid,1579.0,0.61,162.0
14083,0.60Ξ ($160),0x8b27de,,"Jul 05, 2017",Bid,1579.0,0.6,160.0
14084,0.50Ξ ($135),0x00bd3a,,"Jul 04, 2017",Bid Withdrawn,1579.0,0.5,135.0
14085,0.50Ξ ($135),0x00bd3a,,"Jul 04, 2017",Bid,1579.0,0.5,135.0
14099,"24Ξ ($42,858)",0xd8cb8f,,"Mar 21, 2021",Bid Withdrawn,1582.0,24.0,42858.0
14100,"24Ξ ($42,640)",0xd8cb8f,,"Mar 21, 2021",Bid,1582.0,24.0,42640.0
14102,"1.23Ξ ($1,501)",0x4c9692,,"Jan 17, 2021",Bid Withdrawn,1582.0,1.23,1501.0
14103,"1.23Ξ ($1,479)",0x4c9692,,"Jan 17, 2021",Bid,1582.0,1.23,1479.0
14105,<0.01Ξ ($<0.01),0xc7c6b9,,"Dec 16, 2020",Bid,1583.0,0.01,0.01
14107,1Ξ ($393),0x34e801,,"Oct 26, 2020",Bid Withdrawn,1584.0,1.0,393.0
14108,1Ξ ($368),0x34e801,,"Oct 20, 2020",Bid,1584.0,1.0,368.0
14141,"15Ξ ($27,364)",wookie.e…,,"Mar 09, 2021",Bid,1585.0,15.0,27364.0
14144,"16.50Ξ ($30,040)",wookie.e…,,"Mar 09, 2021",Bid Withdrawn,1585.0,16.5,30040.0
14146,"16.50Ξ ($30,239)",wookie.e…,,"Mar 09, 2021",Bid,1585.0,16.5,30239.0
14147,"16Ξ ($29,138)",0xe281b9,,"Mar 09, 2021",Bid,1585.0,16.0,29138.0
14153,"10Ξ ($16,821)",0x302218,,"Mar 07, 2021",Bid,1585.0,10.0,16821.0
14154,"14Ξ ($23,136)",sexpunks…,,"Mar 07, 2021",Bid Withdrawn,1585.0,14.0,23136.0
14155,"14Ξ ($23,136)",sexpunks…,,"Mar 07, 2021",Bid,1585.0,14.0,23136.0
14161,"1.10Ξ ($1,701)",0xd5d9b7,,"Mar 06, 2021",Bid,1585.0,1.1,1701.0
14163,<0.01Ξ ($<0.01),0xc7c6b9,,"Dec 16, 2020",Bid,1585.0,0.01,0.01
14170,"26Ξ ($47,635)",0xc991fd,,"Mar 29, 2021",Bid,1586.0,26.0,47635.0
14174,"25Ξ ($45,320)",0xb5b84e,,"Mar 11, 2021",Bid,1586.0,25.0,45320.0
14175,"16Ξ ($29,270)",0x20f9dd,,"Mar 09, 2021",Bid Withdrawn,1586.0,16.0,29270.0
14178,"16Ξ ($23,459)",0x20f9dd,,"Feb 26, 2021",Bid,1586.0,16.0,23459.0
14179,"5Ξ ($8,066)",0xc44538,,"Feb 25, 2021",Bid,1586.0,5.0,8066.0
14181,"3.50Ξ ($2,179)",Sylveste…,,"Dec 26, 2020",Bid Withdrawn,1586.0,3.5,2179.0
14183,"3.50Ξ ($2,164)",Sylveste…,,"Dec 25, 2020",Bid,1586.0,3.5,2164.0
14184,"3Ξ ($1,883)",0xcb28f9,,"Dec 25, 2020",Bid,1586.0,3.0,1883.0
14196,"2Ξ ($1,159)",Michel_M…,,"Nov 30, 2020",Bid Withdrawn,1586.0,2.0,1159.0
14198,"2Ξ ($1,159)",Michel_M…,,"Nov 30, 2020",Bid,1586.0,2.0,1159.0
14209,"37Ξ ($125,921)",thebinoc…,,"May 07, 2021",Bid Withdrawn,1587.0,37.0,125921.0
14210,"37Ξ ($130,926)",thebinoc…,,"May 06, 2021",Bid,1587.0,37.0,130926.0
14213,"37Ξ ($121,677)",thebinoc…,,"May 04, 2021",Bid Withdrawn,1587.0,37.0,121677.0
14214,"37Ξ ($124,930)",thebinoc…,,"May 04, 2021",Bid,1587.0,37.0,124930.0
14218,"41Ξ ($113,281)",0x64d49a,,"Apr 29, 2021",Bid Withdrawn,1587.0,41.0,113281.0
14219,"41Ξ ($111,450)",0x64d49a,,"Apr 29, 2021",Bid,1587.0,41.0,111450.0
14223,"31.50Ξ ($62,549)",0x5cda7e,,"Apr 07, 2021",Bid Withdrawn,1587.0,31.5,62549.0
14225,"31.50Ξ ($66,819)",0x5cda7e,,"Apr 07, 2021",Bid,1587.0,31.5,66819.0
14241,"24Ξ ($44,163)",0x4c9692,,"Feb 17, 2021",Bid,1587.0,24.0,44163.0
14243,0.50Ξ ($626),0x0cf8e9,,"Jan 18, 2021",Bid Withdrawn,1587.0,0.5,626.0
14244,0.50Ξ ($617),0x0cf8e9,,"Jan 17, 2021",Bid,1587.0,0.5,617.0
14262,"22Ξ ($40,013)",0x8ee483,,"Mar 19, 2021",Bid Withdrawn,1588.0,22.0,40013.0
14263,"22Ξ ($40,143)",0x8ee483,,"Mar 19, 2021",Bid,1588.0,22.0,40143.0
14267,"23Ξ ($40,811)",0x34993e,,"Mar 12, 2021",Bid Withdrawn,1588.0,23.0,40811.0
14270,"23Ξ ($41,568)",0x34993e,,"Mar 12, 2021",Bid,1588.0,23.0,41568.0
14276,"22Ξ ($38,405)",0x5fd36a,,"Mar 12, 2021",Bid Withdrawn,1589.0,22.0,38405.0
14277,"22Ξ ($38,855)",0x5fd36a,,"Mar 12, 2021",Bid,1589.0,22.0,38855.0
14279,"14.50Ξ ($28,868)",alphab.e…,,"Feb 20, 2021",Bid Withdrawn,1589.0,14.5,28868.0
14281,"14.50Ξ ($28,867)",alphab.e…,,"Feb 20, 2021",Bid,1589.0,14.5,28867.0
14284,"6Ξ ($9,762)",0x72c783,,"Feb 07, 2021",Bid Withdrawn,1589.0,6.0,9762.0
14286,"6Ξ ($10,094)",0x72c783,,"Feb 06, 2021",Bid,1589.0,6.0,10094.0
14302,1.40Ξ ($285),CPyrc,,"May 26, 2020",Bid Withdrawn,1590.0,1.4,285.0
14303,1.40Ξ ($289),CPyrc,,"May 24, 2020",Bid,1590.0,1.4,289.0
14304,1Ξ ($206),TweetyPi…,,"May 24, 2020",Bid,1590.0,1.0,206.0
14309,"6Ξ ($7,513)",0xf1b658,,"Jan 22, 2021",Bid Withdrawn,1591.0,6.0,7513.0
14310,"6Ξ ($7,407)",0xf1b658,,"Jan 17, 2021",Bid,1591.0,6.0,7407.0
14311,"5Ξ ($6,013)",0xa7eba7,,"Jan 17, 2021",Bid,1591.0,5.0,6013.0
14312,"4Ξ ($4,826)",DANNY,,"Jan 17, 2021",Bid,1591.0,4.0,4826.0
14330,0.50Ξ ($601),MBK,,"Jan 18, 2021",Bid Withdrawn,1593.0,0.5,601.0
14331,0.50Ξ ($617),MBK,,"Jan 17, 2021",Bid,1593.0,0.5,617.0
14341,<0.01Ξ ($1),JcW0rLd9…,,"Jan 17, 2021",Bid,1595.0,0.01,1.0
14352,0.06Ξ ($17),dafaiujn…,,"Jul 09, 2019",Bid Withdrawn,1598.0,0.06,17.0
14353,0.06Ξ ($14),dafaiujn…,,"Jun 10, 2019",Bid,1598.0,0.06,14.0
14354,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,1598.0,0.05,13.0
14362,0.25Ξ ($50),0xa0a59c,,"Jul 31, 2017",Bid Withdrawn,1600.0,0.25,50.0
14363,0.25Ξ ($59),0xa0a59c,,"Jul 09, 2017",Bid,1600.0,0.25,59.0
14372,"52.50Ξ ($108,578)",0x12cd87,,"Jun 20, 2021",Bid Withdrawn,1603.0,52.5,108578.0
14373,"52.50Ξ ($119,662)",0x12cd87,,"Jun 18, 2021",Bid,1603.0,52.5,119662.0
14374,"50Ξ ($113,964)",0x12cd87,,"Jun 18, 2021",Bid Withdrawn,1603.0,50.0,113964.0
14375,"50Ξ ($123,556)",0x12cd87,,"Jun 16, 2021",Bid,1603.0,50.0,123556.0
14377,"48Ξ ($121,208)",tappy.et…,,"Jun 16, 2021",Bid,1603.0,48.0,121208.0
14382,"45Ξ ($116,811)",0x12cd87,,"Jun 15, 2021",Bid,1603.0,45.0,116811.0
14386,"2Ξ ($2,916)",0xfb2e9b,,"Mar 05, 2021",Bid Withdrawn,1603.0,2.0,2916.0
14387,"2Ξ ($2,954)",0xfb2e9b,,"Mar 02, 2021",Bid,1603.0,2.0,2954.0
14388,0.70Ξ ($170),0xcd2c66,,"Jun 09, 2020",Bid,1603.0,0.7,170.0
14389,0.11Ξ ($25),0xa0a59c,,"Oct 09, 2018",Bid Withdrawn,1603.0,0.11,25.0
14390,0.11Ξ ($34),0xa0a59c,,"Nov 12, 2017",Bid,1603.0,0.11,34.0
14391,0.05Ξ ($10),0x22160e,,"Jul 13, 2017",Bid Withdrawn,1603.0,0.05,10.0
14392,0.05Ξ ($10),0x22160e,,"Jul 11, 2017",Bid,1603.0,0.05,10.0
14393,0.37Ξ ($100),0xff8414,,"Jul 04, 2017",Bid Withdrawn,1603.0,0.37,100.0
