,Amount,From,To,Txn,Type,punk_id
62088,0.25Ξ ($34),Cryptokk…,,"Feb 17, 2019",Bid,9786.0
62089,0.02Ξ ($2),0x7f3560,,"Dec 17, 2018",Bid Withdrawn,9786.0
62090,0.02Ξ ($5),0x7f3560,,"Oct 05, 2018",Bid,9786.0
62091,0.02Ξ ($15),0xd80c8c,,"Dec 13, 2017",Bid,9786.0
62092,,,sov,"Jun 23, 2017",Claimed,9786.0
62093,0.05Ξ ($13),0x717403,,"Jun 26, 2017",Bid,9788.0
62094,,,0xf1ad94,"Jun 23, 2017",Claimed,9788.0
62095,,,0xf1ad94,"Jun 23, 2017",Claimed,9789.0
62096,0.25Ξ ($66),Coldie,,"Jun 14, 2019",Bid Withdrawn,9790.0
62097,0.25Ξ ($66),Coldie,,"Jun 14, 2019",Bid,9790.0
62098,,,0xc480fb,"Jun 23, 2017",Claimed,9790.0
62099,,0x75bb8e,0x8f6b1e,"May 14, 2021",Transfer,9791.0
62100,"48Ξ ($72,212)",Michel_M…,0x75bb8e,"Mar 02, 2021",Sold,9791.0
62101,"48Ξ ($74,105)",,,"Mar 02, 2021",Offered,9791.0
62102,,,,"Feb 23, 2021",Offer Withdrawn,9791.0
62103,"75Ξ ($146,536)",,,"Feb 21, 2021",Offered,9791.0
62104,"58Ξ ($112,987)",,,"Feb 21, 2021",Offered,9791.0
62105,,,,"Feb 17, 2021",Offer Withdrawn,9791.0
62106,"38Ξ ($69,163)",,,"Feb 17, 2021",Offered,9791.0
62107,,0x34e801,Michel_M…,"Feb 11, 2021",Transfer,9791.0
62108,,,,"Feb 08, 2021",Offer Withdrawn,9791.0
62109,"16.75Ξ ($26,492)",,,"Feb 07, 2021",Offered,9791.0
62110,"21Ξ ($35,611)",,,"Feb 06, 2021",Offered,9791.0
62111,,,,"Feb 03, 2021",Offer Withdrawn,9791.0
62112,"13.50Ξ ($21,064)",,,"Feb 03, 2021",Offered,9791.0
62113,,,,"Jan 27, 2021",Offer Withdrawn,9791.0
62114,"35Ξ ($47,406)",,,"Jan 24, 2021",Offered,9791.0
62115,"19.50Ξ ($24,430)",,,"Jan 23, 2021",Offered,9791.0
62116,,Michel_M…,0x34e801,"Jan 05, 2021",Transfer,9791.0
62117,,,,"Oct 20, 2020",Offer Withdrawn,9791.0
62118,"35Ξ ($13,374)",,,"Oct 19, 2020",Offered,9791.0
62119,,,,"Sep 30, 2020",Offer Withdrawn,9791.0
62120,"25Ξ ($8,948)",,,"Sep 29, 2020",Offered,9791.0
62121,"17Ξ ($6,039)",,,"Sep 29, 2020",Offered,9791.0
62122,,,,"Sep 26, 2020",Offer Withdrawn,9791.0
62123,"12.99Ξ ($4,552)",,,"Sep 25, 2020",Offered,9791.0
62124,,,,"Sep 21, 2020",Offer Withdrawn,9791.0
62125,"19Ξ ($7,329)",,,"Sep 19, 2020",Offered,9791.0
62126,,WrappedC…,Michel_M…,"Sep 16, 2020",(Unwrap),9791.0
62127,,0x60207f,WrappedC…,"Sep 15, 2020",(Wrap),9791.0
62128,,Michel_M…,0x60207f,"Sep 15, 2020",Transfer,9791.0
62129,"16Ξ ($5,894)",,,"Sep 15, 2020",Offered,9791.0
62130,,,,"Sep 15, 2020",Offer Withdrawn,9791.0
62131,"15Ξ ($5,597)",,,"Sep 14, 2020",Offered,9791.0
62132,,,,"Sep 09, 2020",Offer Withdrawn,9791.0
62133,"3.50Ξ ($1,250)",,,"Sep 09, 2020",Offered,9791.0
62134,"4.50Ξ ($1,514)",,,"Sep 09, 2020",Offered,9791.0
62135,1.99Ξ ($479),Alex3422,Michel_M…,"Jul 10, 2020",Sold,9791.0
62136,1.50Ξ ($370),VonMises,,"Jul 09, 2020",Bid Withdrawn,9791.0
62137,1.50Ξ ($340),VonMises,,"Jul 03, 2020",Bid,9791.0
62138,1.99Ξ ($451),,,"Jul 02, 2020",Offered,9791.0
62139,2.49Ξ ($566),,,"Jul 01, 2020",Offered,9791.0
62140,2.25Ξ ($515),VonMises,,"Jun 18, 2020",Bid Withdrawn,9791.0
62141,2.25Ξ ($520),VonMises,,"Jun 18, 2020",Bid,9791.0
62142,2.99Ξ ($700),,,"Jun 17, 2020",Offered,9791.0
62143,3.50Ξ ($721),,,"May 27, 2020",Offered,9791.0
62144,,,,"May 27, 2020",Offer Withdrawn,9791.0
62145,1.65Ξ ($333),Ambrose,,"May 25, 2020",Bid Withdrawn,9791.0
62146,1.65Ξ ($339),Ambrose,,"May 24, 2020",Bid,9791.0
62147,2.50Ξ ($524),,,"May 24, 2020",Offered,9791.0
62148,4Ξ ($609),,,"Jan 14, 2020",Offered,9791.0
62149,0.97Ξ ($134),0x0553de,Alex3422,"Jan 09, 2020",Sold,9791.0
62150,0.97Ξ ($139),,,"Jan 08, 2020",Offered,9791.0
62151,0.40Ξ ($84),0x00d7c9,0x0553de,"Aug 09, 2019",Sold,9791.0
62152,1Ξ ($269),,,"Jul 11, 2019",Offered,9791.0
62153,0.40Ξ ($118),0x0553de,,"Jun 21, 2019",Bid,9791.0
62154,,,0x00d7c9,"Jun 23, 2017",Claimed,9791.0
62155,,,0xf1ad94,"Jun 23, 2017",Claimed,9792.0
62156,,,,"Feb 25, 2021",Offer Withdrawn,9793.0
62157,"88Ξ ($118,149)",,,"Jan 27, 2021",Offered,9793.0
62158,"6Ξ ($8,056)",0xe5e771,0xe63b7f,"Jan 27, 2021",Sold,9793.0
62159,"6Ξ ($7,241)",,,"Jan 07, 2021",Offered,9793.0
62160,,WrappedC…,0xe5e771,"Sep 30, 2020",(Unwrap),9793.0
62161,2.40Ξ ($820),0x1d45f1,0xe5e771,"Sep 23, 2020",Sold,9793.0
62162,,0x66e95d,WrappedC…,"Sep 15, 2020",(Wrap),9793.0
62163,,0x1d45f1,0x66e95d,"Sep 15, 2020",Transfer,9793.0
62164,0.90Ξ ($352),Pranksy,0x1d45f1,"Aug 26, 2020",Sold,9793.0
62165,0.90Ξ ($348),,,"Aug 26, 2020",Offered,9793.0
62166,1.39Ξ ($318),,,"Jul 02, 2020",Offered,9793.0
62167,1.99Ξ ($426),,,"May 28, 2020",Offered,9793.0
62168,1.40Ξ ($299),Shrugs,Pranksy,"May 28, 2020",Sold,9793.0
62169,1.40Ξ ($301),,,"May 28, 2020",Offered,9793.0
62170,1Ξ ($281),0x00d7c9,Shrugs,"Aug 15, 2018",Sold,9793.0
62171,1Ξ ($740),,,"Dec 27, 2017",Offered,9793.0
62172,,,0x00d7c9,"Jun 23, 2017",Claimed,9793.0
62173,,Mr_0x,0x191458,"May 03, 2021",Transfer,9794.0
62174,0.50Ξ ($82),0x00d7c9,Mr_0x,"Apr 13, 2019",Sold,9794.0
62175,0.50Ξ ($82),,,"Apr 13, 2019",Offered,9794.0
62176,0.22Ξ ($44),0x0bf913,,"Jul 10, 2017",Bid Withdrawn,9794.0
62177,0.22Ξ ($44),0x0bf913,,"Jul 10, 2017",Bid,9794.0
62178,,,0x00d7c9,"Jun 23, 2017",Claimed,9794.0
62179,,Wilcox,wilcox.e…,"Apr 25, 2021",Transfer,9795.0
62180,,0x00d7c9,Wilcox,"Sep 17, 2019",Transfer,9795.0
62181,1Ξ ($306),,,"Jul 07, 2019",Offered,9795.0
62182,,,0x00d7c9,"Jun 23, 2017",Claimed,9795.0
62183,,sov,sov.eth,"Apr 25, 2021",Transfer,9796.0
62184,,,sov,"Jun 23, 2017",Claimed,9796.0
62185,"97.97Ξ ($146,488)",,,"Feb 27, 2021",Offered,9797.0
62186,,,ddaavvee,"Jun 23, 2017",Claimed,9797.0
62187,0.10Ξ ($81),0x00d7c9,0x7f6ca7,"Dec 19, 2017",Sold,9798.0
62188,0.10Ξ ($81),,,"Dec 19, 2017",Offered,9798.0
62189,,,0x00d7c9,"Jun 23, 2017",Claimed,9798.0
62190,0.12Ξ ($90),0x58164b,Kenney,"May 07, 2018",Sold,9799.0
62191,0.12Ξ ($82),Kenney,,"May 02, 2018",Bid,9799.0
62192,0.10Ξ ($62),Dude_Nak…,,"Apr 20, 2018",Bid,9799.0
62193,"200Ξ ($60,908)",,,"Jun 24, 2017",Offered,9799.0
62194,,,0x58164b,"Jun 23, 2017",Claimed,9799.0
62195,,0x637532,0x51688c,"Jun 01, 2019",Transfer,9800.0
62196,,0x58164b,0x637532,"May 10, 2019",Transfer,9800.0
62197,,,0x58164b,"Jun 23, 2017",Claimed,9800.0
62198,"115,544,730,649,510,969,117,452,009,598,958,915.59YΞ ($283,439,320,312,961,444,756,861,905,700,239,115,753.19Y)",,0x3edd84,"Apr 16, 2021",Offered,9802.0
62199,,Punkofth…,0x758353,"Feb 06, 2021",Transfer,9802.0
62200,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid Withdrawn,9802.0
62201,0.05Ξ ($14),0x717403,,"Jun 25, 2017",Bid,9802.0
62202,,,Punkofth…,"Jun 23, 2017",Claimed,9802.0
62203,0.26Ξ ($69),0x717403,,"Jul 06, 2017",Bid,9803.0
62204,0.26Ξ ($69),0x6611fe,,"Jul 06, 2017",Bid,9803.0
62205,0.05Ξ ($14),0x7760e0,,"Jul 02, 2017",Bid,9803.0
62206,,,0x26f744,"Jun 23, 2017",Claimed,9803.0
62207,"24Ξ ($51,419)",0x407f0c,,"Jun 30, 2021",Bid Withdrawn,9804.0
62208,"24Ξ ($62,171)",0x407f0c,,"Jun 15, 2021",Bid,9804.0
62209,0.05Ξ ($88),0xb23fb4,,"Mar 16, 2021",Bid Withdrawn,9804.0
62210,0.05Ξ ($89),0xb23fb4,,"Mar 13, 2021",Bid,9804.0
62211,,0x723e66,cx000.et…,"Feb 20, 2019",Transfer,9804.0
62212,,,0x723e66,"Jun 23, 2017",Claimed,9804.0
62213,"5.60Ξ ($1,890)",Kittypad,0x2b468e,"Oct 02, 2020",Sold,9805.0
62214,"5.60Ξ ($2,063)",,,"Oct 01, 2020",Offered,9805.0
62215,"4.99Ξ ($1,838)",jmg,Kittypad,"Oct 01, 2020",Sold,9805.0
62216,"4.99Ξ ($1,838)",,,"Oct 01, 2020",Offered,9805.0
62217,2.28Ξ ($876),Dude_Nak…,jmg,"Sep 20, 2020",Sold,9805.0
62218,2.28Ξ ($832),,,"Sep 16, 2020",Offered,9805.0
62219,,WrappedC…,Dude_Nak…,"Sep 16, 2020",(Unwrap),9805.0
62220,2.22Ξ ($818),Pranksy,Dude_Nak…,"Sep 15, 2020",Sold,9805.0
62221,,0x776758,WrappedC…,"Sep 14, 2020",(Wrap),9805.0
62222,,Pranksy,0x776758,"Sep 14, 2020",Transfer,9805.0
62223,2Ξ ($746),0x313206,Pranksy,"Sep 14, 2020",Sold,9805.0
62224,2Ξ ($449),,,"Jun 29, 2020",Offered,9805.0
62225,1Ξ ($244),0x48db19,0x313206,"Jun 23, 2020",Sold,9805.0
62226,1Ξ ($244),,,"Jun 23, 2020",Offered,9805.0
62227,,,0x48db19,"Jun 23, 2017",Claimed,9805.0
62228,,,,"Apr 08, 2021",Offer Withdrawn,9806.0
62229,"30Ξ ($57,170)",,,"Mar 14, 2021",Offered,9806.0
62230,,0x727ca3,0x384bfb,"Feb 21, 2021",Transfer,9806.0
62231,"25Ξ ($47,528)",,,"Feb 18, 2021",Offered,9806.0
62232,0.25Ξ ($51),0x00d7c9,0x727ca3,"Jul 10, 2017",Sold,9806.0
62233,0.25Ξ ($59),0x727ca3,,"Jul 09, 2017",Bid,9806.0
62234,0.40Ξ ($95),,,"Jul 09, 2017",Offered,9806.0
62235,,,0x00d7c9,"Jun 23, 2017",Claimed,9806.0
62236,,0xf1ad94,0x032057,"Jul 08, 2021",Transfer,9807.0
62237,,,0xf1ad94,"Jun 23, 2017",Claimed,9807.0
62238,"80Ξ ($168,864)",,,"Jun 28, 2021",Offered,9808.0
62239,"26.50Ξ ($65,602)",thebinoc…,,"Apr 26, 2021",Bid Withdrawn,9808.0
62240,"26.50Ξ ($60,371)",thebinoc…,,"Apr 25, 2021",Bid,9808.0
62241,,,0x007508,"Jun 23, 2017",Claimed,9808.0
62242,"98.09Ξ ($376,493)",,,"May 09, 2021",Offered,9809.0
62243,,,,"Feb 17, 2021",Offer Withdrawn,9809.0
62244,"50Ξ ($17,763)",,,"Sep 29, 2020",Offered,9809.0
62245,"25Ξ ($8,726)",,,"Sep 25, 2020",Offered,9809.0
62246,1Ξ ($391),VonMises,,"Aug 22, 2020",Bid Withdrawn,9809.0
62247,1Ξ ($416),VonMises,,"Aug 20, 2020",Bid,9809.0
62248,,,ddaavvee,"Jun 23, 2017",Claimed,9809.0
62249,,0x98c488,0x4bbb41,"Feb 15, 2021",Transfer,9810.0
62250,1.38Ξ ($285),natealex,0x98c488,"May 27, 2020",Sold,9810.0
62251,1.38Ξ ($281),,,"May 27, 2020",Offered,9810.0
62252,0.59Ξ ($118),0x1a96af,natealex,"May 14, 2020",Sold,9810.0
62253,0.59Ξ ($101),,,"Apr 17, 2020",Offered,9810.0
62254,,0xe45df5,0x1a96af,"Apr 17, 2020",Transfer,9810.0
62255,0.90Ξ ($274),,,"Jun 24, 2017",Offered,9810.0
62256,,,0xe45df5,"Jun 23, 2017",Claimed,9810.0
62257,"25Ξ ($47,885)",,,"Jun 21, 2021",Offered,9811.0
62258,"35Ξ ($85,765)",,,"Jun 17, 2021",Offered,9811.0
62259,,0x48db19,0x3be89b,"May 02, 2021",Transfer,9811.0
62260,,,0x48db19,"Jun 23, 2017",Claimed,9811.0
62261,0.28Ξ ($77),0x515a82,0x00b278,"Jul 03, 2017",Sold,9814.0
62262,0.28Ξ ($77),,,"Jul 03, 2017",Offered,9814.0
62263,,,0x515a82,"Jun 23, 2017",Claimed,9814.0
62264,"16.85Ξ ($35,449)",0xc5b066,goody.et…,"Jun 29, 2021",Sold,9815.0
62265,0.02Ξ ($27),icepy.et…,,"Jun 26, 2021",Bid,9815.0
62266,0Ξ ($18),vanarman…,,"Jun 26, 2021",Bid,9815.0
62267,"15.50Ξ ($66,028)",0x4affe1,,"May 12, 2021",Bid Withdrawn,9815.0
62268,"15.50Ξ ($66,529)",0x4affe1,,"May 12, 2021",Bid,9815.0
62269,"16.85Ξ ($73,012)",,,"May 12, 2021",Offered,9815.0
62270,"17.40Ξ ($69,161)",,,"May 11, 2021",Offered,9815.0
62271,,WrappedC…,0xc5b066,"May 11, 2021",(Unwrap),9815.0
62272,,0xee707d,WrappedC…,"May 03, 2021",(Wrap),9815.0
62273,,0x6ff0be,0xee707d,"May 03, 2021",Transfer,9815.0
62274,,WrappedC…,0x6ff0be,"May 03, 2021",(Unwrap),9815.0
62275,,0xd0c80a,WrappedC…,"May 03, 2021",(Wrap),9815.0
62276,,0xce9000,0xd0c80a,"May 03, 2021",Transfer,9815.0
62277,"23.30Ξ ($73,847)",0xe85740,0xce9000,"May 03, 2021",Sold,9815.0
62278,"23.30Ξ ($73,847)",,,"May 03, 2021",Offered,9815.0
62279,,WrappedC…,0xe85740,"May 03, 2021",(Unwrap),9815.0
62280,,0x7cd45f,WrappedC…,"May 03, 2021",(Wrap),9815.0
62281,,0xe85740,0x7cd45f,"May 03, 2021",Transfer,9815.0
62282,"24Ξ ($76,066)",wilcox.e…,0xe85740,"May 03, 2021",Sold,9815.0
62283,"24Ξ ($57,824)",,,"Apr 26, 2021",Offered,9815.0
62284,,Wilcox,wilcox.e…,"Apr 25, 2021",Transfer,9815.0
62285,"24.00Ξ ($57,883)",,,"Apr 14, 2021",Offered,9815.0
62286,,0x00d7c9,Wilcox,"Sep 17, 2019",Transfer,9815.0
62287,0.75Ξ ($230),,,"Jul 07, 2019",Offered,9815.0
62288,0.30Ξ ($69),0xbc081c,0x00d7c9,"Jul 22, 2017",Sold,9815.0
62289,0.30Ξ ($68),,,"Jul 20, 2017",Offered,9815.0
62290,0.16Ξ ($31),juggerna…,,"Jul 19, 2017",Bid Withdrawn,9815.0
62291,0.16Ξ ($36),juggerna…,,"Jul 18, 2017",Bid,9815.0
62292,,,0xbc081c,"Jun 23, 2017",Claimed,9815.0
62293,"34Ξ ($67,105)",hype.eth,,"Jul 13, 2021",Bid Withdrawn,9816.0
62294,"44Ξ ($89,435)",psylinse…,0x289f9f,"Jul 13, 2021",Sold,9816.0
62295,"34Ξ ($69,218)",hype.eth,,"Jul 13, 2021",Bid,9816.0
62296,"34Ξ ($69,218)",hype.eth,,"Jul 13, 2021",Bid Withdrawn,9816.0
62297,"44Ξ ($92,384)",,,"Jul 12, 2021",Offered,9816.0
62298,"34Ξ ($73,061)",hype.eth,,"Jul 12, 2021",Bid,9816.0
62299,"29.30Ξ ($62,961)",0xf4c20d,,"Jul 12, 2021",Bid Withdrawn,9816.0
62300,"29.30Ξ ($62,915)",0xf4c20d,,"Jul 12, 2021",Bid,9816.0
62301,"47Ξ ($110,928)",,,"Jul 07, 2021",Offered,9816.0
62302,"42.69Ξ ($94,758)",,,"Jun 29, 2021",Offered,9816.0
62303,"28Ξ ($59,586)",hype.eth,,"Jun 28, 2021",Bid Withdrawn,9816.0
62304,"31Ξ ($65,894)",0x8f8b47,psylinse…,"Jun 28, 2021",Sold,9816.0
62305,"28Ξ ($59,517)",hype.eth,,"Jun 28, 2021",Bid,9816.0
62306,"31Ξ ($65,894)",,,"Jun 28, 2021",Offered,9816.0
62307,,,,"Jun 27, 2021",Offer Withdrawn,9816.0
62308,"32Ξ ($58,973)",,,"Jun 27, 2021",Offered,9816.0
62309,"34Ξ ($67,930)",,,"Jun 24, 2021",Offered,9816.0
62310,,,,"Jun 20, 2021",Offer Withdrawn,9816.0
62311,"36Ξ ($91,546)",,,"Jun 10, 2021",Offered,9816.0
62312,"39Ξ ($110,324)",,,"Jun 03, 2021",Offered,9816.0
62313,"36Ξ ($99,406)",,,"Jun 02, 2021",Offered,9816.0
62314,"40Ξ ($103,275)",,,"May 31, 2021",Offered,9816.0
62315,,,,"May 23, 2021",Offer Withdrawn,9816.0
62316,"42Ξ ($170,974)",,,"May 10, 2021",Offered,9816.0
62317,"44Ξ ($161,657)",,,"May 08, 2021",Offered,9816.0
62318,"52.50Ξ ($173,022)",,,"May 03, 2021",Offered,9816.0
62319,,,,"May 03, 2021",Offer Withdrawn,9816.0
62320,"50Ξ ($152,801)",,,"May 03, 2021",Offered,9816.0
62321,,,,"Apr 27, 2021",Offer Withdrawn,9816.0
62322,"53Ξ ($124,162)",,,"Apr 25, 2021",Offered,9816.0
62323,,,,"Apr 25, 2021",Offer Withdrawn,9816.0
62324,"36Ξ ($93,385)",0xe907c9,,"Apr 22, 2021",Bid Withdrawn,9816.0
62325,"50Ξ ($128,444)",,,"Apr 22, 2021",Offered,9816.0
62326,"39.75Ξ ($96,471)",0x0b88fd,0x8f8b47,"Apr 22, 2021",Sold,9816.0
62327,"39.75Ξ ($97,100)",,,"Apr 21, 2021",Offered,9816.0
62328,,0xc480fb,0x0b88fd,"Apr 21, 2021",Transfer,9816.0
62329,"36Ξ ($86,712)",0xe907c9,,"Apr 21, 2021",Bid,9816.0
62330,"42Ξ ($101,220)",,,"Apr 16, 2021",Offered,9816.0
62331,,,0xc480fb,"Jun 23, 2017",Claimed,9816.0
62332,,0x9e199d,kcmo.eth,"Jul 13, 2021",Transfer,9817.0
62333,0.29Ξ ($25),0xe45df5,0x9e199d,"Dec 16, 2018",Sold,9817.0
62334,0.29Ξ ($25),,,"Dec 13, 2018",Offered,9817.0
62335,1.60Ξ ($487),,,"Jun 24, 2017",Offered,9817.0
62336,,,0xe45df5,"Jun 23, 2017",Claimed,9817.0
62337,"7Ξ ($13,550)",0xa14a8d,,"Jun 23, 2021",Bid Withdrawn,9818.0
62338,"7Ξ ($15,726)",0xa14a8d,,"Jun 20, 2021",Bid,9818.0
62339,0.05Ξ ($24),0xf239b1,,"Dec 09, 2017",Bid Withdrawn,9818.0
62340,0.05Ξ ($23),0xf239b1,,"Dec 04, 2017",Bid,9818.0
62341,,,0x26f744,"Jun 23, 2017",Claimed,9818.0
62342,,Wilcox,wilcox.e…,"Apr 25, 2021",Transfer,9819.0
62343,0.72Ξ ($150),0x581b59,,"Sep 17, 2019",Bid Withdrawn,9819.0
62344,0.72Ξ ($142),0x581b59,,"Sep 16, 2019",Bid,9819.0
62345,0.45Ξ ($89),0x581b59,,"Sep 16, 2019",Bid Withdrawn,9819.0
62346,0.45Ξ ($85),0x581b59,,"Sep 15, 2019",Bid,9819.0
62347,,0x00d7c9,Wilcox,"Sep 14, 2019",Transfer,9819.0
62348,0.50Ξ ($94),0x581b59,,"Sep 14, 2019",Bid Withdrawn,9819.0
62349,0.50Ξ ($91),0x581b59,,"Sep 13, 2019",Bid,9819.0
62350,0.50Ξ ($113),0x581b59,,"Jul 14, 2019",Bid Withdrawn,9819.0
62351,0.50Ξ ($134),0x581b59,,"Jul 13, 2019",Bid,9819.0
62352,1Ξ ($275),,,"Jul 12, 2019",Offered,9819.0
62353,0.42Ξ ($124),ChrisR,,"Jun 21, 2019",Bid Withdrawn,9819.0
